geoid,year,measure,value,moe,Unnamed: 0
51760030100,2015,employment_access_index,0.445,,1
51710004800,2015,employment_access_index,0.308,,2
51760020200,2015,employment_access_index,0.207,,3
51770002502,2015,employment_access_index,0.14,,4
51710004200,2015,employment_access_index,0.309,,5
51760030501,2015,employment_access_index,0.461,,6
51760020100,2015,employment_access_index,0.257,,7
51710004100,2015,employment_access_index,0.321,,8
51730810100,2015,employment_access_index,0.058,,9
51700030100,2015,employment_access_index,0.106,,10
51740211800,2015,employment_access_index,0.134,,11
51710003501,2015,employment_access_index,0.263,,12
51003010904,2015,employment_access_index,0.112,,13
51013101704,2015,employment_access_index,1.0,,14
51013101408,2015,employment_access_index,0.579,,15
51760020400,2015,employment_access_index,0.35,,16
51740210500,2015,employment_access_index,0.136,,17
51059451400,2015,employment_access_index,0.336,,18
51760040300,2015,employment_access_index,0.449,,19
51013102701,2015,employment_access_index,0.428,,20
51760060800,2015,employment_access_index,0.105,,21
51590000400,2015,employment_access_index,0.035,,22
51730810600,2015,employment_access_index,0.043,,23
51059451601,2015,employment_access_index,0.323,,24
51730810700,2015,employment_access_index,0.047,,25
51760010300,2015,employment_access_index,0.13,,26
51510201206,2015,employment_access_index,0.433,,27
51013103505,2015,employment_access_index,0.613,,28
51700030600,2015,employment_access_index,0.114,,29
51013103503,2015,employment_access_index,0.617,,30
51760021000,2015,employment_access_index,0.121,,31
51710005100,2015,employment_access_index,0.16,,32
51650011400,2015,employment_access_index,0.097,,33
51087200805,2015,employment_access_index,0.119,,34
51013103602,2015,employment_access_index,0.55,,35
51700030800,2015,employment_access_index,0.152,,36
51760060900,2015,employment_access_index,0.091,,37
51590000500,2015,employment_access_index,0.063,,38
51013101603,2015,employment_access_index,0.978,,39
51760070601,2015,employment_access_index,0.12,,40
51700030400,2015,employment_access_index,0.126,,41
51105950301,2015,employment_access_index,0.007,,42
51740212100,2015,employment_access_index,0.17,,43
51059461902,2015,employment_access_index,0.246,,44
51800065500,2015,employment_access_index,0.046,,45
51710000902,2015,employment_access_index,0.067,,46
51760060700,2015,employment_access_index,0.138,,47
51710002900,2015,employment_access_index,0.195,,48
51800065100,2015,employment_access_index,0.05,,49
51710001300,2015,employment_access_index,0.083,,50
51710002700,2015,employment_access_index,0.211,,51
51680001100,2015,employment_access_index,0.088,,52
51680000600,2015,employment_access_index,0.095,,53
51710004300,2015,employment_access_index,0.226,,54
51041100406,2015,employment_access_index,0.052,,55
51590001000,2015,employment_access_index,0.042,,56
51710005701,2015,employment_access_index,0.099,,57
51041100404,2015,employment_access_index,0.051,,58
51770001000,2015,employment_access_index,0.119,,59
51510201205,2015,employment_access_index,0.433,,60
51595890100,2015,employment_access_index,0.021,,61
51550020100,2015,employment_access_index,0.13,,62
51013101804,2015,employment_access_index,0.774,,63
51710002500,2015,employment_access_index,0.108,,64
51620090200,2015,employment_access_index,0.019,,65
51510200102,2015,employment_access_index,0.342,,66
51121020301,2015,employment_access_index,0.051,,67
51770002600,2015,employment_access_index,0.139,,68
51013102001,2015,employment_access_index,0.552,,69
51510200304,2015,employment_access_index,0.324,,70
51760030200,2015,employment_access_index,0.462,,71
51680000400,2015,employment_access_index,0.069,,72
51510200106,2015,employment_access_index,0.375,,73
51013101705,2015,employment_access_index,1.0,,74
51510200108,2015,employment_access_index,0.32,,75
51810045810,2015,employment_access_index,0.103,,76
51013103300,2015,employment_access_index,0.564,,77
51710004600,2015,employment_access_index,0.168,,78
51770000900,2015,employment_access_index,0.087,,79
51520020201,2015,employment_access_index,0.031,,80
51810040600,2015,employment_access_index,0.187,,81
51700032300,2015,employment_access_index,0.032,,82
51059415401,2015,employment_access_index,0.155,,83
51700032006,2015,employment_access_index,0.085,,84
51710001400,2015,employment_access_index,0.099,,85
51710003400,2015,employment_access_index,0.198,,86
51730810400,2015,employment_access_index,0.042,,87
51680000700,2015,employment_access_index,0.087,,88
51760071004,2015,employment_access_index,0.141,,89
51710001100,2015,employment_access_index,0.07,,90
51013101701,2015,employment_access_index,0.831,,91
51710005901,2015,employment_access_index,0.118,,92
51059450702,2015,employment_access_index,0.257,,93
51680001900,2015,employment_access_index,0.055,,94
51710004400,2015,employment_access_index,0.182,,95
51710005500,2015,employment_access_index,0.087,,96
51059480203,2015,employment_access_index,0.541,,97
51177020313,2015,employment_access_index,0.049,,98
51710004500,2015,employment_access_index,0.175,,99
51510200409,2015,employment_access_index,0.302,,100
51730811200,2015,employment_access_index,0.038,,101
51670820100,2015,employment_access_index,0.041,,102
51013103504,2015,employment_access_index,0.613,,103
51510200109,2015,employment_access_index,0.32,,104
51059480205,2015,employment_access_index,0.568,,105
51013102200,2015,employment_access_index,0.4,,106
51540000202,2015,employment_access_index,0.182,,107
51540000401,2015,employment_access_index,0.153,,108
51680000205,2015,employment_access_index,0.06,,109
51710005800,2015,employment_access_index,0.102,,110
51199050207,2015,employment_access_index,0.061,,111
51760020700,2015,employment_access_index,0.255,,112
51710001600,2015,employment_access_index,0.082,,113
51700032126,2015,employment_access_index,0.116,,114
51740211100,2015,employment_access_index,0.165,,115
51550020910,2015,employment_access_index,0.092,,116
51730811300,2015,employment_access_index,0.057,,117
51153900203,2015,employment_access_index,0.104,,118
51710004002,2015,employment_access_index,0.294,,119
51550020500,2015,employment_access_index,0.103,,120
51059421500,2015,employment_access_index,0.141,,121
51710006400,2015,employment_access_index,0.161,,122
51510201602,2015,employment_access_index,0.422,,123
51700032123,2015,employment_access_index,0.036,,124
51153900602,2015,employment_access_index,0.095,,125
51710006501,2015,employment_access_index,0.055,,126
51149850200,2015,employment_access_index,0.032,,127
51650010504,2015,employment_access_index,0.099,,128
51630000400,2015,employment_access_index,0.078,,129
51760040400,2015,employment_access_index,0.369,,130
51003010901,2015,employment_access_index,0.099,,131
51760060200,2015,employment_access_index,0.185,,132
51510200104,2015,employment_access_index,0.344,,133
51730810500,2015,employment_access_index,0.032,,134
51760020501,2015,employment_access_index,0.388,,135
51670820300,2015,employment_access_index,0.047,,136
51041100107,2015,employment_access_index,0.135,,137
51041100806,2015,employment_access_index,0.06,,138
51059451502,2015,employment_access_index,0.371,,139
51740212000,2015,employment_access_index,0.156,,140
51700030900,2015,employment_access_index,0.163,,141
51700031902,2015,employment_access_index,0.091,,142
51660000302,2015,employment_access_index,0.078,,143
51137110200,2015,employment_access_index,0.018,,144
51770002501,2015,employment_access_index,0.138,,145
51087200153,2015,employment_access_index,0.132,,146
